"INTERVAL_END","'1098->1056'","'1058->1059'","'1057->1056'","'1017->1007'","'1115->1015'","'1015->1115'","'1103->1061'","'1135->1231'","'1260->1261'","'1072->1061'","'1070->1069'","'1122->1123'","'1124->1133'","'1137->1136'","'1127->1089'","'1085->1086'","'1088->1089'","'1172->1171'","'1165->1532'","'1544->1539'","'1539->1537'","'1075->1076'","'1078->1077'","'1076->1075'","'1182->1515'","'1090->1573'","'1573->1538'","'1095->1096'","'1006->1081'","'1080->1130'","'1156->1170'","'1059->1060'","'1058->1057'","'1160->1154'","'1091->1092'","'1126->1120'","'1124->1123'","'1140->1138'","'1089->1127'","'1127->1229'","'1059->1171'","'1184->1173'","'1173->1174'","'1543->1529'","'1532->1527'","'1534->1544'","'1076->1077'","'1062->1107'","'1573->1090'","'1067->1096'","'1095->1133'","'1172->1170'","'1097->1098'","'1059->1058'","'1056->1098'","'1007->1115'","'1162->1154'","'1239->1231'","'1129->1260'","'1132->1092'","'1092->1091'","'1069->1070'","'1070->1097'","'1099->1061'","'1061->1072'","'1140->1271'","'1088->1087'","'1087->1088'","'1270->1071'","'1158->1546'","'1539->1544'","'1063->1064'","'1538->1573'","'1096->1095'","'1170->1156'","'1081->1006'","'1084->1083'","'1005->1002'","'1002->1006'","'1055->1097'","'1057->1058'","'1103->1162'","'1154->1160'","'1161->1160'","'1189->1178'","'1134->1142'","'1261->1129'","'1131->1129'","'1097->1070'","'1128->1126'","'1084->1090'","'1090->1084'","'1527->1533'","'1157->1528'","'1544->1534'","'1063->1062'","'1156->1068'","'1006->1002'","'1005->1083'","'1081->1080'","'1170->1172'","'1060->1025'","'1134->1178'","'1125->1131'","'1094->1093'","'1132->1093'","'1094->1164'","'1099->1055'","'1123->1124'","'1229->1127'","'1087->1086'","'1084->1085'","'1171->1172'","'1530->1523'","'1533->1523'","'1523->1530'","'1546->1158'","'1064->1075'","'1064->1063'","'1181->1515'","'1130->1080'","'1056->1057'","'1060->1059'","'1097->1055'","'1015->1025'","'1061->1103'","'1142->1134'","'1178->1189'","'1231->1239'","'1131->1125'","'1093->1132'","'1069->1068'","'1121->1122'","'1133->1124'","'1123->1122'","'1120->1126'","'1126->1128'","'1171->1059'","'1529->1530'","'1532->1165'","'1075->1064'","'1515->1181'","'1174->1181'","'1133->1095'","'1096->1067'","'1067->1068'","'1068->1156'","'1025->1060'","'1098->1097'","'1025->1015'","'1115->1007'","'1007->1017'","'1160->1161'","'1154->1162'","'1162->1103'","'1125->1142'","'1189->1135'","'1135->1189'","'1074->1072'","'1061->1099'","'1137->1128'","'1120->1121'","'1121->1120'","'1128->1137'","'1271->1136'","'1271->1140'","'1089->1088'","'1086->1085'","'1086->1087'","'1155->1071'","'1082->1006'","'1082->1270'","'1174->1173'","'1533->1527'","'1527->1532'","'1529->1543'","'1543->1546'","'1528->1534'","'1537->1539'","'1181->1174'","'1515->1182'","'1068->1067'","'1002->1005'","'1083->1005'","'1231->1135'","'1178->1134'","'1142->1125'","'1129->1131'","'1164->1094'","'1092->1132'","'1093->1094'","'1068->1069'","'1055->1099'","'1072->1074'","'1136->1137'","'1122->1121'","'1138->1140'","'1136->1271'","'1085->1084'","'1071->1270'","'1270->1082'","'1006->1082'","'1071->1155'","'1172->1184'","'1173->1184'","'1184->1172'","'1546->1543'","'1523->1180'","'1180->1533'","'1530->1529'","'1534->1528'","'1528->1157'","'1107->1062'","'1062->1063'","'1077->1078'","'1077->1076'","'1080->1081'","'1083->1084'"
21/JUL/23 04:15:00.000000000 AM,0,0,0,0,0,0,0,23,347.33,68.67,0,0,82,60,0,0,0,0,0,0,0,0,81.25,66.71,97,0,112.67,145.67,60.86,36.75,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,40.89,0,0,0,184.67,0,0,0,0,0,0,74.6,100,0,0,0,0,0,0,0,76.93,0,0,0,0,0,81,0,152.75,91.4,63,155,106.5,50.3,0,0,0,0,0,100.6,0,0,0,0,50.55,0,0,0,0,50.33,0,0,42.1,82.18,144.75,0,0,0,0,115.75,0,0,0,0,221.33,0,131.9,0,0,71,0,0,0,86.62,124,59,0,0,0,0,0,0,99.56,98.83,0,17.33,0,0,76.88,0,0,50.25,0,0,184.4,75.56,0,0,0,0,0,0,0,0,0,0,0,0,75.33,0,0,52,48.75,0,0,40,0,0,40.33,0,65.6,0,0,0,0,67.75,0,0,0,111.4,0,84.33,0,0,0,96.5,0,102.08,99.4,0,0,0,0,0,0,0,0,0,99.67,55,0,44.85,0,78.45,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,57,145.2,128.18
21/JUL/23 04:30:00.000000000 AM,0,0,0,0,0,0,0,24,341.48,78.5,0,0,81.53,58.44,0,0,0,0,0,120,0,56.25,80,70.75,132,0,106.8,0,67.75,38,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,37.13,55.8,0,0,170,214.33,126.33,0,0,0,0,85.25,103.8,0,78.4,0,67,0,135,102.44,63.19,0,0,0,0,0,0,1462.33,167.44,89.92,83.25,148.38,100.87,50.3,0,0,0,0,0,98.8,0,204.67,0,0,50,0,0,0,103,48,0,190.25,48.33,90.64,152.44,0,0,0,0,99.33,0,0,0,0,221.27,0,142.33,0,0,0,0,0,112,85.07,113.8,61.5,0,0,0,0,0,0,98.44,325,0,20,0,0,74.82,0,0,52.6,279,0,167.75,74.29,0,0,178,0,0,0,0,0,0,0,0,0,89.14,0,0,50,0,99.5,0,39.16,0,0,40.9,55.86,74,0,0,0,0,0,68,0,154.33,115,0,0,185.33,0,0,88.29,114.2,104.13,103.11,23.33,0,0,0,0,0,0,0,14,82.33,57.58,0,44.75,0,78.94,0,75,88.2,0,0,0,152.83,0,0,96.2,0,0,0,0,0,76,58.5,132.6,118.33
21/JUL/23 04:45:00.000000000 AM,0,0,0,0,0,0,0,21.79,343.93,0,0,0,82.38,57.79,0,0,0,0,168.33,0,0,48,79.5,77.6,102.13,0,115,156.67,68.91,34.67,0,0,0,0,0,0,0,50.57,0,0,0,0,0,0,0,30.17,67.5,0,0,163.38,220.6,142.29,0,0,0,0,0,104.22,0,74.27,0,74.36,0,0,117.11,65,122.71,0,0,0,0,74.33,0,150.8,88.18,72.13,120.69,101.94,68.15,0,0,0,0,0,95,0,209,0,0,51,0,0,0,114,39.4,0,220.75,36.17,91.72,148.93,0,0,0,0,91,0,0,0,0,220.86,0,113.56,0,0,78.86,0,0,90.17,79,129.5,62.45,0,0,0,0,0,0,97.2,92,0,23.64,0,0,78.4,0,0,51.52,266,0,174.07,81.14,114.73,0,193.2,0,105,0,0,0,0,0,0,0,92.64,0,0,50.68,46.75,136.67,0,39.68,0,0,38.84,56.65,63.25,0,0,0,0,70.25,94.5,0,114.33,120.29,0,92.67,181,0,0,89.1,118.5,108.39,96.67,25.67,0,0,0,372.17,0,0,152,0,98,57.87,0,44.44,60.14,91.9,0,85.33,0,0,150,0,154,85.4,24.27,73.25,0,163.33,0,0,0,75.43,54.6,140.8,129.74
21/JUL/23 05:00:00.000000000 AM,0,0,0,0,0,0,0,21.33,341.98,0,0,0,79.81,59.9,0,0,0,0,152.6,135.71,113.67,60.75,79.33,86.1,105.55,0,108.57,144.5,90.4,33.31,91,0,0,0,0,0,0,51.25,0,0,0,0,0,0,92.75,37.52,71.8,0,0,165.4,187.25,141.27,0,0,0,0,108.67,97.3,0,75.77,126.75,64.83,0,0,107,66.09,120,0,0,0,130.75,72.33,0,156.75,91.28,81.2,135.44,109.09,44.67,0,0,0,0,0,97.13,0,193.2,0,0,51,0,0,201.67,103,52.45,0,222.08,46.1,99.4,165.1,304.33,0,0,0,101.6,0,0,0,0,0,0,85.71,0,0,80.4,0,0,134.5,93.94,111.5,65.48,0,0,0,0,0,0,98.63,97.24,0,19.67,0,0,72.64,0,0,52.89,0,0,172.38,79.16,104.7,0,206.33,0,0,0,0,0,0,0,0,0,107.47,0,0,51.96,44.42,485.88,0,40.9,0,0,39.76,56.62,71.17,0,0,0,0,69.75,0,0,0,125.5,0,82.25,192.8,0,0,100.33,129.11,108.81,114.92,25.13,0,0,0,0,0,0,0,12.67,77.67,56.1,0,44.52,52.38,78.22,0,0,0,0,0,0,169.38,94.5,10.13,93.4,0,0,142.71,0,0,75,51.63,139.33,128
21/JUL/23 05:15:00.000000000 AM,0,0,0,0,0,0,0,21.86,349,74.4,72.5,0,83.73,59.11,0,0,0,0,240.71,0,0,80,86.94,79.33,137.93,0,105.1,181.5,81.4,35.31,0,0,0,0,136.8,0,0,49.1,0,0,0,0,0,0,128.33,40.21,73.5,0,0,186.78,203,142.09,0,0,0,0,112.33,98.83,0,67.1,0,75,0,0,0,66.67,124.5,0,0,0,0,70.6,0,160.21,93.74,90.71,139.94,109.5,55.17,0,0,0,0,0,97.3,0,201.69,0,0,50.62,0,0,0,113.75,45.88,0,248.33,63.17,90.07,176,0,0,0,0,98.11,0,0,0,0,230.4,0,120.15,0,0,88.83,0,0,139.29,96.34,139.5,77.64,0,0,0,0,0,0,98.85,100.21,0,23.55,0,0,78.71,0,0,54.52,294.33,0,186.33,86.75,99.43,0,188.67,161,158.6,0,0,0,0,0,0,0,107.62,0,0,52.68,45,127,0,40.61,0,0,40.62,57.94,64,0,0,0,0,67,0,0,133.38,133,0,93.9,190.64,108.33,0,92.5,123.75,109.68,101.76,27.17,0,0,0,0,118,111,0,0,116.44,58.72,0,45.77,58.22,86.65,0,135.33,100.88,0,151.5,0,147.67,89,14.43,79.71,0,0,122.33,0,0,97.44,52.83,148.53,127.38
21/JUL/23 05:30:00.000000000 AM,0,0,0,0,0,0,0,21.63,369.31,73.14,0,0,86.25,59.81,0,0,0,0,198.25,114.17,99.25,53,85.04,82.39,135.81,0,110.14,162.82,54.67,49.47,83.33,0,0,0,145.25,0,0,49.47,0,378,0,0,0,0,131.86,48.44,61.44,0,0,183.8,200.86,138.48,0,0,0,0,125.33,105.94,521.75,73.88,148.78,82.5,0,186,140.6,70.12,114.5,0,0,0,0,101,125.25,190.78,94.31,92.33,136.12,110.55,62.17,0,0,0,0,0,95.91,0,230.13,0,0,51.45,0,0,152.31,104.09,61.5,0,239.36,62.76,104.23,157.4,143,0,0,0,100.9,26.29,369.5,28,0,265.42,0,86,0,0,92.33,0,0,99.13,93.4,117.14,53.94,0,0,0,0,0,0,100.32,100.68,0,22.87,263.33,0,70.84,0,0,50.8,281.67,0,178.82,98.15,121.25,0,199.73,176.23,107.4,241.57,0,0,0,0,0,0,97.85,0,0,54.42,43.73,163.2,0,40.97,0,0,38.96,57.7,67.08,0,0,0,0,62.8,111.33,0,141.71,144.64,110.67,94.75,214,0,0,97.08,109.48,120.06,107.12,24.75,0,0,0,387.43,84.57,105.38,159.67,10.71,86.29,58.44,0,46.5,59.73,92.43,0,103.67,103.09,0,162.86,0,163.88,102.75,22.14,113,0,202.33,126.25,0,0,87.56,63.85,150.72,134.83
21/JUL/23 05:45:00.000000000 AM,0,0,0,0,0,0,0,22.59,436.66,85.4,63.5,0,85.8,59.71,0,0,0,0,217.5,125.3,119.11,59.43,82.33,79.35,103.23,0,113.86,178.43,62.18,58.06,82.3,0,0,0,145.83,0,0,45.85,0,345.33,315.75,0,0,0,140.88,36.35,78,0,0,177.26,209.77,154.68,0,0,0,0,102.45,102.82,0,73.25,112.75,100.71,0,165.08,121.13,66.65,114.56,134.33,0,0,128,97.13,130,173.12,99.86,115.69,159.91,115.27,81.61,0,0,0,0,0,100.04,0,290.13,0,0,53.16,0,0,118.75,112.27,50.36,0,260.59,50,92.62,192.29,149.64,0,0,0,94.83,30.67,0,19,0,331.07,0,134.28,111.33,0,99.5,0,0,121.27,103.26,167.25,44.91,0,0,0,0,0,0,103.96,109.06,0,26.5,163.33,0,79.69,0,0,52.81,341.67,0,202.31,86.38,129.76,0,212.47,196.53,144.18,0,0,0,0,0,0,0,87.29,0,0,55.36,45,136.73,0,42.2,0,0,41.84,60.36,66.09,0,0,0,0,77.43,128.33,0,136.17,133.57,0,102.5,226.76,92.67,0,105.6,114.23,110.17,101.53,25.67,0,0,0,378.54,85.57,0,165.5,17.78,86.13,60.59,0,45.78,57.25,120.93,0,102,107.25,0,148.69,0,170.65,86.25,16.13,86.75,0,205.75,119.33,0,0,81.75,58.55,163.78,158
21/JUL/23 06:00:00.000000000 AM,0,0,0,0,0,0,0,24.07,460.17,81.55,89.27,0,90.3,63.51,0,0,0,163,183.4,119.38,113.92,53.88,94.64,95.85,131.55,0,111.75,189.56,56.43,56.2,86.47,0,0,0,139.55,0,0,47.57,0,248.83,365.6,0,0,111.8,115.67,32.28,62.06,0,0,178.94,213.44,159.16,0,0,0,0,86.2,103.48,541.13,85.87,152.82,68.15,0,208,114.57,68.93,123.25,183.5,0,0,165.11,77.69,130.6,202.19,94.62,107.08,162.9,110.84,91.25,0,0,0,0,0,97.71,0,292.05,0,0,53.76,0,0,127,132.27,50.42,0,267.34,43.29,108.56,176.05,146.1,0,0,0,107.3,27.85,411.6,21,0,260.33,0,149.69,0,0,93.78,0,0,144.69,108.54,148.7,43.59,0,0,0,0,0,0,105.34,116.4,0,25.36,163.5,0,80.36,0,0,53.69,336.44,0,203.42,86.13,123.21,0,210.59,192.55,165.39,279.8,0,0,0,0,0,0,93.98,0,0,57.39,47.47,145.82,258.2,44.59,0,0,40.64,59.41,64.54,0,0,0,0,72.06,173.83,0,121.14,144.14,113,97.67,228.21,0,0,99.15,128.78,112.2,99.05,24,0,0,0,403.23,84,114.21,122,16.62,98.24,61.43,0,45.9,54.25,128.49,0,112.62,140,0,197.7,876.33,186.41,97,17.53,88.29,0,264.71,134.67,0,0,80.13,63.56,165.74,149.07
21/JUL/23 06:15:00.000000000 AM,0,0,0,0,0,0,0,25.61,492.8,82.43,97.75,0,96.72,64.89,0,0,0,128.9,209.55,132.76,123.17,53.83,97.55,83.74,127.82,0,117.74,202.18,87.5,64.83,86.18,0,0,0,144.93,0,0,47.86,0,371.4,380.17,0,0,112.75,148.53,33.21,58.25,0,0,192.17,220.06,171.55,0,0,0,0,135.2,104.29,555.6,78.29,139.5,100.85,0,167.33,126,67.8,115.2,146.2,0,0,0,80.07,129.5,204.64,105.47,118.4,141.06,114.88,95.94,0,0,0,0,0,99.24,0,303.86,0,0,59.14,0,0,138.33,139.8,46.92,0,275.32,45.96,121.35,200.5,153.6,0,0,0,102.83,27.09,392,56.6,0,297.78,0,108.74,0,0,84.5,0,0,137.75,106.02,156.88,58.13,0,0,0,0,0,0,114.87,166.41,0,30.63,179.75,0,86.96,0,0,54.76,349.11,0,203.72,84.79,103.36,0,237.22,198.05,144.57,288.67,0,0,0,0,0,0,86.09,0,0,58.67,47.17,155.22,0,52.92,0,0,41.14,59.95,66.4,0,0,0,0,64.4,224.67,0,132.4,147.85,112,93.21,205.72,0,0,102.9,142,107.67,105.77,24.76,0,0,0,410.46,89.1,112.13,125.7,13.4,93.46,64.77,0,45.76,58.7,98.81,0,127.25,137.83,0,207.82,337,203.68,92.29,11.41,98,0,174.67,136.89,0,0,82.05,75.12,176.08,141.64
21/JUL/23 06:30:00.000000000 AM,0,0,0,0,0,0,0,25.24,471.13,98.56,132.86,0,100.98,69.55,0,0,0,172,247.75,134.53,107.76,92.65,87.25,56.05,111.2,0,108.53,203.22,58.55,54.15,88.11,0,0,0,139.63,0,0,49.41,0,262.67,449.6,0,0,128,135.17,52.04,56.23,0,0,214.65,227.6,162.7,0,0,0,0,130.3,106.39,0,95.77,151.67,93.08,0,195.22,150.46,69.17,125.25,148.67,0,0,124.5,80.46,172,214.13,95.46,150.89,173.25,116.53,82.8,0,0,0,0,0,99,0,289.92,0,0,145.33,0,0,150.92,130.93,52.83,0,257,69,107.38,201.08,164.6,0,0,0,115.42,27.7,393.25,25,0,301.56,0,143.56,170,0,101.5,0,0,169.2,115.29,137.25,47.05,0,0,0,0,0,0,118.72,217.14,0,34.58,149.4,0,82.28,0,0,55.04,405,0,196.86,85.28,116.35,0,247.04,203.06,149.47,293.83,0,0,0,0,0,0,80.71,0,0,58.01,45.58,146.81,0,97.08,0,0,40.56,61.56,66.72,0,0,0,0,74.91,193.64,0,136.13,138.11,120,93.5,269.71,94.67,0,99.86,162.45,112.05,113.12,24.21,0,0,0,405.67,86.73,109.91,146.5,17.27,108.75,101.89,0,45.48,57.13,122.41,0,101.29,172,0,187.9,312.75,214.28,85.44,26.17,112,0,239.8,142,0,0,79.83,66.82,180.11,140.08
21/JUL/23 06:45:00.000000000 AM,0,0,0,0,0,0,0,28.69,435.45,103.5,107.79,0,101.74,61.11,0,0,0,140.5,224.2,138.5,129.1,94.47,100.5,74.67,117.66,0,113.31,199.92,87.07,65.27,91.64,0,0,0,182.6,0,0,47.33,0,258.86,400.38,0,0,124.5,139.67,49.38,97.2,0,0,205.52,225,196.41,0,0,0,0,117.18,106.96,0,89.9,144.55,117.03,0,187.5,169.45,68.91,133.5,167.88,0,0,147.29,85.38,209.86,269.5,103.05,128.67,172.31,120.92,100.93,0,0,0,0,0,99.55,0,302.26,0,0,209.08,0,0,141.47,146.07,54.21,0,295,51.17,103.48,214.68,173.07,0,0,0,106.34,30.14,385.22,47.56,0,302.35,0,130.47,118.6,0,103.32,0,0,147,121.77,140.73,55.39,0,0,0,0,0,0,117.66,222.45,0,27.25,202.9,0,88.81,0,0,54.84,370.5,0,190.6,93.04,109.55,0,244.42,194.55,154.33,313.1,0,0,0,0,0,0,90.83,0,0,59.27,46.9,166.43,301,153.81,0,0,40.92,61.22,66.18,0,0,0,0,73.41,169.31,0,174.67,147.33,114.89,101.82,315.11,124.09,0,100.59,145.66,113.45,113.49,24.44,0,0,0,424.07,102.57,119.29,0,18.5,99.27,135.74,0,47.5,58.21,139.53,0,118.31,100,0,208.56,0,209,99.28,14.33,79.38,0,209.5,118.5,0,0,83.07,76.71,189.03,165.6
21/JUL/23 07:00:00.000000000 AM,0,0,0,0,0,0,0,61.3,387.98,88.82,125.25,0,105.41,59.59,0,0,0,134.25,241.6,133.58,134.43,70.74,94.38,97.4,128.97,0,116.28,196.33,59.5,51.38,86.83,0,0,0,139.63,0,0,47.13,0,294.29,430.8,257.67,0,120.75,139.9,39.25,90.23,0,0,220,241.64,191.64,0,0,0,0,140.91,110.72,578.67,102.13,172.73,92.52,0,206.75,166.4,69.58,125,237,0,0,164.64,98.48,156.75,237,99.44,132.29,163.11,121.98,124.27,0,0,0,0,0,100.25,0,287.5,0,0,196.66,0,0,147.13,129.92,53.86,111.67,299.81,64.38,113.71,227.88,177.43,0,0,0,124.74,32.84,393.2,52.57,0,267.71,0,148.57,221,0,95.1,0,0,160.71,126.08,141.81,60.79,0,0,0,0,0,0,122.69,255.62,0,35.7,242,0,87.85,0,0,55.66,364.89,0,189.06,86.05,122.04,0,252.46,216.83,197.22,321.5,0,0,0,0,0,0,107.21,0,0,67.14,47.92,168.29,314.33,140.72,0,0,41.37,62.8,66.75,0,0,0,0,90.25,159.9,0,139.9,145.11,113.67,89.14,274.52,114.4,0,113,198.72,106.31,134.71,25.28,0,0,0,476.31,85.1,141.64,291,21,110.8,79.44,0,46.07,56.88,137.35,0,77.14,151.57,0,189.89,374.14,228.97,106.75,14.96,103,0,256.78,148.13,0,0,85.87,62.62,171.51,163.98
21/JUL/23 07:15:00.000000000 AM,0,0,0,0,0,0,0,73.68,405.13,90.86,119.56,0,115.17,62.65,0,0,0,210.83,228.36,146.33,129.88,89.4,117.24,79.18,134.66,0,116.77,209,66.89,88.94,91.56,0,0,0,180.74,0,0,48.15,0,317.4,483,410,0,149.2,192.92,46.64,78.35,0,0,239.71,260.13,172.44,0,0,0,0,132.85,110.46,558.33,115.81,172.39,110.73,0,254.25,160.29,65.75,122.4,160,0,0,158,103.71,206.33,277.7,105,124.44,165.48,115.67,145.8,0,0,0,0,0,100.7,0,301.8,0,0,209.31,0,0,152.58,137.67,50.88,0,313.45,52.1,113.52,258.81,226.91,0,0,0,129.2,42.94,423.67,54.29,0,323.44,0,131.4,584.33,0,100,0,0,124,126.48,143.52,59.45,0,0,0,0,0,0,117.64,253.94,0,47.49,200.29,0,94.36,0,0,55.38,394.33,0,196.79,92.79,126.39,0,242.84,250.82,186.86,279.55,0,0,0,0,0,0,109.86,0,0,104.98,49.23,140.42,260,63.79,0,0,42.87,58.9,67.3,0,0,0,0,85.63,135.56,0,135.6,148.06,132,128.8,296,124.29,0,117.26,216.32,106.71,124.43,22.17,0,0,0,482.32,91.5,134.43,204.44,39.2,169,63.7,0,45.86,57.14,111.93,0,118.06,107.2,0,243.31,894,300.93,130.69,23.92,78,0,230.2,159.33,0,0,84.87,66.34,186.27,177.05
21/JUL/23 07:30:00.000000000 AM,0,0,0,0,0,0,0,68,405.26,112.17,111.64,0,191.64,61.23,0,0,0,191.56,228.33,161.27,135.67,79.21,96.47,73.25,118.97,0,118.05,232.55,61,74.03,103.74,0,0,0,194.22,0,0,48.32,0,261.82,404.57,510,0,171.3,167.65,36.74,77.06,0,0,223.92,246.14,222.47,0,0,0,0,134.91,117.5,591.33,165.68,195.76,153.48,0,230.5,195,69.7,174.29,172.33,0,0,156.88,97.36,202,282.94,122.76,148.31,163.02,122.59,124.55,0,0,0,0,0,103.59,0,313.09,0,0,239.83,0,0,176.69,161.58,58.5,0,320.04,74.85,110.09,270.63,207.95,0,0,0,154.2,58.57,418.18,23,0,406.24,0,162.68,273.63,0,118.44,0,0,151.19,133.42,160.91,70.7,0,0,0,0,0,0,142.92,215.23,0,92.28,198.67,0,92.17,0,0,56.6,394.44,0,219.39,85.77,119.52,0,259.58,249.94,182.91,355,0,0,0,0,0,0,105.8,0,0,171.96,48.22,157.2,520.5,130.07,0,0,42.45,60.8,67.62,0,0,0,0,87.36,216.27,0,151.4,212.43,143.86,115.61,330.37,159.78,0,115.87,211.88,107.06,128.06,27.54,0,0,0,438.63,111,142.41,590.25,13.25,129.44,64.21,0,46.16,58.5,175,0,88.5,143.2,0,268.29,0,311.66,105.33,26.37,116.36,0,239.14,157.93,0,0,80.43,72.58,202.29,132.89
21/JUL/23 07:45:00.000000000 AM,0,0,0,0,0,0,0,55.92,407.6,122,129.32,0,237.53,62.61,0,0,0,166.4,291.81,178.73,157.38,117.9,126.25,80,149.59,0,126,222.25,64.33,74.9,86.68,0,0,0,184.53,0,0,49.7,0,277.64,346.5,312.67,0,172.72,222.56,39.36,80,0,0,258.88,341.44,208.19,0,0,0,0,139,117.88,567,188.78,195.88,121.93,0,222.33,210.75,65.67,235,186.93,0,0,170.08,123.75,1071.2,335.58,109.54,228.62,175.74,143.49,199.82,0,0,0,0,0,103.97,0,322.6,0,0,244.27,0,0,182.53,157,56.48,0,482.41,111.75,146.26,287.53,196.81,0,0,0,140.31,45.29,429.38,71.2,0,431.86,0,154.54,211.67,0,139,0,0,163.73,138.37,164.85,70.5,0,0,0,0,0,0,149.59,187.09,0,107.77,204.75,0,95.23,0,0,58.99,432.89,0,238.18,96.61,119.55,0,230.17,234.35,189.17,372.31,0,0,0,0,0,0,132.25,0,0,158.68,47.88,160.76,347.57,155.98,0,0,44.42,59.29,66.97,0,0,0,0,81.8,205.5,0,169.17,214.27,141,127.6,320.79,161.15,0,191.46,239,111.41,133.16,25.3,0,0,0,441.71,105.76,134.38,268.33,16.73,131.5,75.33,0,45.28,57.1,145.15,0,178,101,0,222.79,0,260.33,136.1,12.5,114.78,0,361.63,184.63,0,0,92.51,79.19,210.32,189.17
21/JUL/23 08:00:00.000000000 AM,0,0,0,0,0,0,0,46.47,387.96,132.7,128.7,0,350.39,63.01,0,0,0,177.07,262.79,194.76,168.68,124.85,96.58,77.33,153.17,0,116.25,218.5,57.86,97.14,100.79,0,0,0,204.43,0,0,47.72,0,291.22,0,347,0,214.36,212.44,48.23,85.03,0,0,232.33,383.57,152.91,0,0,0,0,163.03,124.58,566.5,186.13,220.38,113.14,0,298.18,236.38,67.44,251.91,196.75,0,0,197.82,135.8,253.67,283.35,137.38,158,174.96,172.55,188.82,0,0,0,0,0,102.53,0,287.6,0,0,262.64,0,0,197.21,279.3,65.87,0,498.14,93,179.14,299.3,195.9,0,0,0,137.93,65.15,401.33,30.75,0,378.53,0,155.45,283.4,0,166.91,0,0,164.09,142.56,155.87,85.06,0,0,0,0,0,0,129.64,176.29,0,74.79,256.83,0,90.31,0,0,56.98,495.3,0,234.47,92.46,150.15,0,249.53,262.84,197.67,337.83,0,0,0,0,0,0,129.98,0,0,143.28,48.24,138.35,348.4,182.93,0,0,44.86,60.81,68.61,0,0,0,0,104,191.1,0,221.67,266.13,146.56,126.83,428.5,169.47,0,282.92,347.06,108.64,142.09,24.67,0,0,0,436.64,123.9,131.31,265.5,26.8,111.67,100.9,0,46.05,59.46,127.37,0,200.36,182.4,0,279.17,407.25,246.26,128.39,18.05,156.54,0,335.86,158.33,0,0,94.22,80.07,199.8,167.4
21/JUL/23 08:15:00.000000000 AM,0,0,0,0,0,0,0,71.6,368.09,120.25,148.92,0,362.16,62.47,0,0,0,491.67,301,210.6,213.33,89.15,120.76,146,142.46,0,115.64,259.25,74.77,102.95,93.73,0,0,0,206.31,0,0,47.79,0,325.6,491,317.3,0,187.5,203.33,68.18,95.15,0,0,236.91,381.25,212.53,0,0,0,0,179.67,134.8,547.33,121.64,194.52,166.14,0,351,181.62,70.18,218.13,182.2,0,0,196.36,127,0,272.67,107.67,123.07,206.02,168.59,187.67,0,0,0,0,0,104.84,0,279.91,0,0,244.58,0,0,224.38,344.67,57.06,0,372.46,71.52,155.63,314.67,242.79,0,0,0,149.14,61.39,425.88,81.5,0,403.3,0,150.71,177,0,172.29,0,0,178.19,150.38,167.75,115.51,0,0,0,0,0,0,116.95,206.97,0,60.67,296.89,0,95.35,0,0,57.1,460.4,0,238.19,105.22,147.47,0,278.67,332.59,235.55,380.43,0,0,0,0,0,0,153.33,0,0,162.54,50.56,141.23,415.33,184.23,0,0,41.88,61.76,67.59,0,0,0,0,94.9,198.43,0,154.67,224.73,154,124.2,470.39,155.44,0,235,416.25,109.25,111.24,24.11,0,0,0,450.76,126.72,150.15,469.11,19.33,118.94,96.51,0,45.37,57.7,206.89,0,203.07,155.67,0,240.17,308.43,280.57,152,19.32,150.19,0,454.57,150.43,0,0,100.64,71.76,262.74,165.82
21/JUL/23 08:30:00.000000000 AM,0,0,0,0,0,0,0,82.59,355.67,157.56,132.04,0,304.98,62.45,0,0,0,358.78,305,255.49,285.04,110.32,134.45,159.67,157.79,0,117.9,254.7,59.5,84.64,96.33,0,0,0,234.42,0,0,49.03,0,307.18,527.88,453.33,0,209.14,224.75,78.09,79.14,0,0,259.3,308.67,196.64,0,0,0,0,147.48,141.42,4736.33,108.08,232.18,187.45,0,339.2,184.86,66.31,207.29,215.86,0,0,212.71,126.71,297.5,329.56,100.64,170.72,219,133.22,211.75,0,0,0,0,0,104.63,0,306.83,0,0,255.68,0,0,167.06,262.14,75.12,0,313.2,96.04,143.74,488.58,277.4,0,0,0,148.91,56,412.5,83.9,0,381.29,0,143.03,0,0,191.6,0,0,191.03,142.31,188.83,176.47,0,0,0,0,0,0,130.05,199.04,0,87.31,324.5,0,96.77,0,0,60.21,420.92,0,249.83,133.11,178.86,0,288.27,260.58,201,414.8,0,0,0,0,0,0,109.85,0,0,206.31,48.1,139.08,667,153.51,0,0,43.9,62.8,66.53,0,0,0,0,79.85,221.5,0,157,256.78,172.73,120.1,490.25,141.5,0,296.93,405.63,133.89,110.03,23.22,0,0,0,459.81,127.52,170.43,235,49,117.61,79.1,0,45.49,56.42,170.46,0,146.7,428.2,0,289.05,306.57,443.75,170.21,29.83,131.75,0,478.08,167.18,0,0,89.81,72.06,440,140.37
